observation_key,provider_key,product_code,week_ending,trx_count,nrx_count,sales_units,version_no
OBS-58-2-9,IQ_b9f0f246c1b0e5,IQ_d19e228b25b7ab,2026-09-06,31,10,62,1
OBS-58-3-0,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-07-05,32,10,64,1
OBS-58-3-1,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-07-12,23,7,46,1
OBS-58-3-2,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-07-19,29,9,58,1
OBS-58-3-3,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-07-26,33,11,66,1
OBS-58-3-4,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-08-02,34,11,68,1
OBS-58-3-5,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-08-09,11,3,22,1
OBS-58-3-6,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-08-16,35,11,70,1
OBS-58-3-7,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-08-23,37,12,74,1
OBS-58-3-8,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-08-30,30,10,60,1
OBS-58-3-9,IQ_b9f0f246c1b0e5,IQ_48c377d7d5a68d,2026-09-06,21,7,42,1
OBS-58-4-0,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-07-05,37,12,74,1
OBS-58-4-1,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-07-12,22,7,44,1
OBS-58-4-2,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-07-19,33,11,66,1
OBS-58-4-3,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-07-26,2,0,4,1
OBS-58-4-4,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-08-02,8,2,16,1
OBS-58-4-5,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-08-09,39,13,78,1
OBS-58-4-6,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-08-16,4,1,8,1
OBS-58-4-7,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-08-23,2,0,4,1
OBS-58-4-8,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-08-30,38,12,76,1
OBS-58-4-9,IQ_b9f0f246c1b0e5,IQ_3724bf97128d1c,2026-09-06,39,13,78,1
OBS-59-1-0,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-07-05,7,2,14,1
OBS-59-1-1,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-07-12,4,1,8,1
OBS-59-1-2,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-07-19,38,12,76,1
OBS-59-1-3,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-07-26,27,9,54,1
OBS-59-1-4,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-08-02,22,7,44,1
OBS-59-1-5,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-08-09,20,6,40,1
OBS-59-1-6,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-08-16,27,9,54,1
OBS-59-1-7,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-08-23,31,10,62,1
OBS-59-1-8,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-08-30,26,8,52,1
OBS-59-1-9,IQ_6648ea2780803e,IQ_cba8d4f6c70cb8,2026-09-06,8,2,16,1
OBS-59-2-0,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-07-05,8,2,16,1
OBS-59-2-1,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-07-12,2,0,4,1
OBS-59-2-2,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-07-19,23,7,46,1
OBS-59-2-3,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-07-26,34,11,68,1
OBS-59-2-4,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-08-02,30,10,60,1
OBS-59-2-5,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-08-09,39,13,78,1
OBS-59-2-6,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-08-16,16,5,32,1
OBS-59-2-7,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-08-23,9,3,18,1
OBS-59-2-8,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-08-30,8,2,16,1
OBS-59-2-9,IQ_6648ea2780803e,IQ_d19e228b25b7ab,2026-09-06,19,6,38,1
OBS-59-3-0,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-07-05,8,2,16,1
OBS-59-3-1,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-07-12,5,1,10,1
OBS-59-3-2,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-07-19,20,6,40,1
OBS-59-3-3,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-07-26,24,8,48,1
OBS-59-3-4,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-08-02,17,5,34,1
OBS-59-3-5,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-08-09,7,2,14,1
OBS-59-3-6,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-08-16,5,1,10,1
OBS-59-3-7,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-08-23,34,11,68,1
OBS-59-3-8,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-08-30,27,9,54,1
OBS-59-3-9,IQ_6648ea2780803e,IQ_48c377d7d5a68d,2026-09-06,9,3,18,1
OBS-59-4-0,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-07-05,34,11,68,1
OBS-59-4-1,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-07-12,8,2,16,1
OBS-59-4-2,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-07-19,20,6,40,1
OBS-59-4-3,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-07-26,24,8,48,1
OBS-59-4-4,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-08-02,28,9,56,1
OBS-59-4-5,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-08-09,29,9,58,1
OBS-59-4-6,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-08-16,33,11,66,1
OBS-59-4-7,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-08-23,2,0,4,1
OBS-59-4-8,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-08-30,12,4,24,1
OBS-59-4-9,IQ_6648ea2780803e,IQ_3724bf97128d1c,2026-09-06,31,10,62,1
OBS-60-1-0,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-07-05,30,10,60,1
OBS-60-1-1,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-07-12,2,0,4,1
OBS-60-1-2,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-07-19,9,3,18,1
OBS-60-1-3,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-07-26,14,4,28,1
OBS-60-1-4,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-08-02,18,6,36,1
OBS-60-1-5,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-08-09,29,9,58,1
OBS-60-1-6,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-08-16,8,2,16,1
OBS-60-1-7,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-08-23,20,6,40,1
OBS-60-1-8,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-08-30,7,2,14,1
OBS-60-1-9,IQ_54eb2f31fd81c4,IQ_cba8d4f6c70cb8,2026-09-06,36,12,72,1
OBS-60-2-0,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-07-05,35,11,70,1
OBS-60-2-1,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-07-12,19,6,38,1
OBS-60-2-2,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-07-19,19,6,38,1
OBS-60-2-3,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-07-26,11,3,22,1
OBS-60-2-4,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-08-02,5,1,10,1
OBS-60-2-5,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-08-09,23,7,46,1
OBS-60-2-6,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-08-16,20,6,40,1
OBS-60-2-7,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-08-23,33,11,66,1
OBS-60-2-8,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-08-30,14,4,28,1
OBS-60-2-9,IQ_54eb2f31fd81c4,IQ_d19e228b25b7ab,2026-09-06,16,5,32,1
OBS-60-3-0,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-07-05,18,6,36,1
OBS-60-3-1,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-07-12,28,9,56,1
OBS-60-3-2,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-07-19,10,3,20,1
OBS-60-3-3,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-07-26,9,3,18,1
OBS-60-3-4,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-08-02,21,7,42,1
OBS-60-3-5,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-08-09,21,7,42,1
OBS-60-3-6,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-08-16,38,12,76,1
OBS-60-3-7,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-08-23,23,7,46,1
OBS-60-3-8,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-08-30,28,9,56,1
OBS-60-3-9,IQ_54eb2f31fd81c4,IQ_48c377d7d5a68d,2026-09-06,11,3,22,1
OBS-60-4-0,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-07-05,36,12,72,1
OBS-60-4-1,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-07-12,12,4,24,1
OBS-60-4-2,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-07-19,10,3,20,1
OBS-60-4-3,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-07-26,31,10,62,1
OBS-60-4-4,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-08-02,20,6,40,1
OBS-60-4-5,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-08-09,27,9,54,1
OBS-60-4-6,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-08-16,13,4,26,1
OBS-60-4-7,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-08-23,8,2,16,1
OBS-60-4-8,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-08-30,35,11,70,1
OBS-60-4-9,IQ_54eb2f31fd81c4,IQ_3724bf97128d1c,2026-09-06,33,11,66,1
OBS-61-1-0,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-07-05,24,8,48,1
OBS-61-1-1,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-07-12,36,12,72,1
OBS-61-1-2,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-07-19,36,12,72,1
OBS-61-1-3,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-07-26,33,11,66,1
OBS-61-1-4,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-08-02,23,7,46,1
OBS-61-1-5,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-08-09,28,9,56,1
OBS-61-1-6,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-08-16,27,9,54,1
OBS-61-1-7,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-08-23,11,3,22,1
OBS-61-1-8,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-08-30,22,7,44,1
OBS-61-1-9,IQ_d29d3ced32b323,IQ_cba8d4f6c70cb8,2026-09-06,34,11,68,1
OBS-61-2-0,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-07-05,6,2,12,1
OBS-61-2-1,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-07-12,15,5,30,1
OBS-61-2-2,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-07-19,4,1,8,1
OBS-61-2-3,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-07-26,37,12,74,1
OBS-61-2-4,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-08-02,29,9,58,1
OBS-61-2-5,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-08-09,34,11,68,1
OBS-61-2-6,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-08-16,19,6,38,1
OBS-61-2-7,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-08-23,10,3,20,1
OBS-61-2-8,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-08-30,13,4,26,1
OBS-61-2-9,IQ_d29d3ced32b323,IQ_d19e228b25b7ab,2026-09-06,38,12,76,1
OBS-61-3-0,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-07-05,36,12,72,1
OBS-61-3-1,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-07-12,30,10,60,1
OBS-61-3-2,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-07-19,16,5,32,1
OBS-61-3-3,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-07-26,31,10,62,1
OBS-61-3-4,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-08-02,32,10,64,1
OBS-61-3-5,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-08-09,2,0,4,1
OBS-61-3-6,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-08-16,21,7,42,1
OBS-61-3-7,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-08-23,17,5,34,1
OBS-61-3-8,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-08-30,24,8,48,1
OBS-61-3-9,IQ_d29d3ced32b323,IQ_48c377d7d5a68d,2026-09-06,32,10,64,1
OBS-61-4-0,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-07-05,32,10,64,1
OBS-61-4-1,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-07-12,3,1,6,1
OBS-61-4-2,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-07-19,14,4,28,1
OBS-61-4-3,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-07-26,26,8,52,1
OBS-61-4-4,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-08-02,20,6,40,1
OBS-61-4-5,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-08-09,26,8,52,1
OBS-61-4-6,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-08-16,8,2,16,1
OBS-61-4-7,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-08-23,29,9,58,1
OBS-61-4-8,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-08-30,21,7,42,1
OBS-61-4-9,IQ_d29d3ced32b323,IQ_3724bf97128d1c,2026-09-06,2,0,4,1
OBS-62-1-0,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-07-05,28,9,56,1
OBS-62-1-1,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-07-12,33,11,66,1
OBS-62-1-2,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-07-19,11,3,22,1
OBS-62-1-3,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-07-26,11,3,22,1
OBS-62-1-4,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-08-02,27,9,54,1
OBS-62-1-5,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-08-09,29,9,58,1
OBS-62-1-6,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-08-16,12,4,24,1
OBS-62-1-7,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-08-23,30,10,60,1
OBS-62-1-8,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-08-30,38,12,76,1
OBS-62-1-9,IQ_3dfe85e7cae767,IQ_cba8d4f6c70cb8,2026-09-06,3,1,6,1
OBS-62-2-0,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-07-05,31,10,62,1
OBS-62-2-1,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-07-12,25,8,50,1
OBS-62-2-2,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-07-19,37,12,74,1
OBS-62-2-3,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-07-26,19,6,38,1
OBS-62-2-4,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-08-02,3,1,6,1
OBS-62-2-5,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-08-09,39,13,78,1
OBS-62-2-6,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-08-16,32,10,64,1
OBS-62-2-7,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-08-23,8,2,16,1
OBS-62-2-8,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-08-30,7,2,14,1
OBS-62-2-9,IQ_3dfe85e7cae767,IQ_d19e228b25b7ab,2026-09-06,33,11,66,1
OBS-62-3-0,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-07-05,19,6,38,1
OBS-62-3-1,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-07-12,8,2,16,1
OBS-62-3-2,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-07-19,17,5,34,1
OBS-62-3-3,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-07-26,32,10,64,1
OBS-62-3-4,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-08-02,28,9,56,1
OBS-62-3-5,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-08-09,19,6,38,1
OBS-62-3-6,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-08-16,31,10,62,1
OBS-62-3-7,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-08-23,5,1,10,1
OBS-62-3-8,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-08-30,21,7,42,1
OBS-62-3-9,IQ_3dfe85e7cae767,IQ_48c377d7d5a68d,2026-09-06,35,11,70,1
OBS-62-4-0,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-07-05,19,6,38,1
OBS-62-4-1,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-07-12,16,5,32,1
OBS-62-4-2,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-07-19,33,11,66,1
OBS-62-4-3,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-07-26,28,9,56,1
OBS-62-4-4,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-08-02,20,6,40,1
OBS-62-4-5,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-08-09,28,9,56,1
OBS-62-4-6,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-08-16,22,7,44,1
OBS-62-4-7,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-08-23,20,6,40,1
OBS-62-4-8,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-08-30,18,6,36,1
OBS-62-4-9,IQ_3dfe85e7cae767,IQ_3724bf97128d1c,2026-09-06,4,1,8,1
OBS-63-1-0,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-07-05,30,10,60,1
OBS-63-1-1,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-07-12,12,4,24,1
OBS-63-1-2,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-07-19,37,12,74,1
OBS-63-1-3,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-07-26,1,0,2,1
OBS-63-1-4,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-08-02,32,10,64,1
OBS-63-1-5,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-08-09,16,5,32,1
OBS-63-1-6,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-08-16,22,7,44,1
OBS-63-1-7,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-08-23,14,4,28,1
OBS-63-1-8,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-08-30,39,13,78,1
OBS-63-1-9,IQ_7b0a140e80e73a,IQ_cba8d4f6c70cb8,2026-09-06,33,11,66,1
OBS-63-2-0,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-07-05,19,6,38,1
OBS-63-2-1,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-07-12,11,3,22,1
OBS-63-2-2,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-07-19,3,1,6,1
OBS-63-2-3,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-07-26,13,4,26,1
OBS-63-2-4,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-08-02,24,8,48,1
OBS-63-2-5,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-08-09,7,2,14,1
OBS-63-2-6,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-08-16,20,6,40,1
OBS-63-2-7,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-08-23,14,4,28,1
OBS-63-2-8,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-08-30,24,8,48,1
OBS-63-2-9,IQ_7b0a140e80e73a,IQ_d19e228b25b7ab,2026-09-06,23,7,46,1
OBS-63-3-0,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-07-05,32,10,64,1
OBS-63-3-1,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-07-12,30,10,60,1
OBS-63-3-2,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-07-19,32,10,64,1
OBS-63-3-3,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-07-26,4,1,8,1
OBS-63-3-4,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-08-02,14,4,28,1
OBS-63-3-5,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-08-09,26,8,52,1
OBS-63-3-6,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-08-16,10,3,20,1
OBS-63-3-7,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-08-23,2,0,4,1
OBS-63-3-8,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-08-30,17,5,34,1
OBS-63-3-9,IQ_7b0a140e80e73a,IQ_48c377d7d5a68d,2026-09-06,8,2,16,1
OBS-63-4-0,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-07-05,2,0,4,1
OBS-63-4-1,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-07-12,10,3,20,1
OBS-63-4-2,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-07-19,35,11,70,1
OBS-63-4-3,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-07-26,27,9,54,1
OBS-63-4-4,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-08-02,37,12,74,1
OBS-63-4-5,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-08-09,19,6,38,1
OBS-63-4-6,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-08-16,28,9,56,1
OBS-63-4-7,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-08-23,18,6,36,1
OBS-63-4-8,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-08-30,26,8,52,1
OBS-63-4-9,IQ_7b0a140e80e73a,IQ_3724bf97128d1c,2026-09-06,27,9,54,1
OBS-64-1-0,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-07-05,27,9,54,1
OBS-64-1-1,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-07-12,22,7,44,1
OBS-64-1-2,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-07-19,8,2,16,1
OBS-64-1-3,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-07-26,27,9,54,1
OBS-64-1-4,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-08-02,7,2,14,1
OBS-64-1-5,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-08-09,36,12,72,1
OBS-64-1-6,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-08-16,24,8,48,1
OBS-64-1-7,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-08-23,26,8,52,1
OBS-64-1-8,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-08-30,29,9,58,1
OBS-64-1-9,IQ_0f74fd147c74bd,IQ_cba8d4f6c70cb8,2026-09-06,28,9,56,1
OBS-64-2-0,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-07-05,2,0,4,1
OBS-64-2-1,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-07-12,30,10,60,1
OBS-64-2-2,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-07-19,26,8,52,1
OBS-64-2-3,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-07-26,23,7,46,1
OBS-64-2-4,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-08-02,1,0,2,1
OBS-64-2-5,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-08-09,10,3,20,1
OBS-64-2-6,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-08-16,5,1,10,1
OBS-64-2-7,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-08-23,37,12,74,1
OBS-64-2-8,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-08-30,38,12,76,1
OBS-64-2-9,IQ_0f74fd147c74bd,IQ_d19e228b25b7ab,2026-09-06,12,4,24,1
OBS-64-3-0,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-07-05,4,1,8,1
OBS-64-3-1,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-07-12,32,10,64,1
OBS-64-3-2,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-07-19,12,4,24,1
OBS-64-3-3,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-07-26,23,7,46,1
OBS-64-3-4,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-08-02,33,11,66,1
OBS-64-3-5,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-08-09,19,6,38,1
OBS-64-3-6,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-08-16,22,7,44,1
OBS-64-3-7,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-08-23,19,6,38,1
OBS-64-3-8,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-08-30,25,8,50,1
OBS-64-3-9,IQ_0f74fd147c74bd,IQ_48c377d7d5a68d,2026-09-06,37,12,74,1
OBS-64-4-0,IQ_0f74fd147c74bd,IQ_3724bf97128d1c,2026-07-05,27,9,54,1
OBS-64-4-1,IQ_0f74fd147c74bd,IQ_3724bf97128d1c,2026-07-12,34,11,68,1
