observation_id,version_no,hcp_id,product_id,week_ending,trx_count,nrx_count,sales_units
OBS-61-3-0,1,HCP-000061,PRODUCT-000003,2026-07-05,36,12,72
OBS-61-3-1,1,HCP-000061,PRODUCT-000003,2026-07-12,30,10,60
OBS-61-3-2,1,HCP-000061,PRODUCT-000003,2026-07-19,16,5,32
OBS-61-3-3,1,HCP-000061,PRODUCT-000003,2026-07-26,31,10,62
OBS-61-3-4,1,HCP-000061,PRODUCT-000003,2026-08-02,32,10,64
OBS-61-3-5,1,HCP-000061,PRODUCT-000003,2026-08-09,2,0,4
OBS-61-3-6,1,HCP-000061,PRODUCT-000003,2026-08-16,21,7,42
OBS-61-3-7,1,HCP-000061,PRODUCT-000003,2026-08-23,17,5,34
OBS-61-3-8,1,HCP-000061,PRODUCT-000003,2026-08-30,24,8,48
OBS-61-3-9,1,HCP-000061,PRODUCT-000003,2026-09-06,32,10,64
OBS-61-4-0,1,HCP-000061,PRODUCT-000004,2026-07-05,32,10,64
OBS-61-4-1,1,HCP-000061,PRODUCT-000004,2026-07-12,3,1,6
OBS-61-4-2,1,HCP-000061,PRODUCT-000004,2026-07-19,14,4,28
OBS-61-4-3,1,HCP-000061,PRODUCT-000004,2026-07-26,26,8,52
OBS-61-4-4,1,HCP-000061,PRODUCT-000004,2026-08-02,20,6,40
OBS-61-4-5,1,HCP-000061,PRODUCT-000004,2026-08-09,26,8,52
OBS-61-4-6,1,HCP-000061,PRODUCT-000004,2026-08-16,8,2,16
OBS-61-4-7,1,HCP-000061,PRODUCT-000004,2026-08-23,29,9,58
OBS-61-4-8,1,HCP-000061,PRODUCT-000004,2026-08-30,21,7,42
OBS-61-4-9,1,HCP-000061,PRODUCT-000004,2026-09-06,2,0,4
OBS-62-1-0,1,HCP-000062,PRODUCT-000001,2026-07-05,28,9,56
OBS-62-1-1,1,HCP-000062,PRODUCT-000001,2026-07-12,33,11,66
OBS-62-1-2,1,HCP-000062,PRODUCT-000001,2026-07-19,11,3,22
OBS-62-1-3,1,HCP-000062,PRODUCT-000001,2026-07-26,11,3,22
OBS-62-1-4,1,HCP-000062,PRODUCT-000001,2026-08-02,27,9,54
OBS-62-1-5,1,HCP-000062,PRODUCT-000001,2026-08-09,29,9,58
OBS-62-1-6,1,HCP-000062,PRODUCT-000001,2026-08-16,12,4,24
OBS-62-1-7,1,HCP-000062,PRODUCT-000001,2026-08-23,30,10,60
OBS-62-1-8,1,HCP-000062,PRODUCT-000001,2026-08-30,38,12,76
OBS-62-1-9,1,HCP-000062,PRODUCT-000001,2026-09-06,3,1,6
OBS-62-2-0,1,HCP-000062,PRODUCT-000002,2026-07-05,31,10,62
OBS-62-2-1,1,HCP-000062,PRODUCT-000002,2026-07-12,25,8,50
OBS-62-2-2,1,HCP-000062,PRODUCT-000002,2026-07-19,37,12,74
OBS-62-2-3,1,HCP-000062,PRODUCT-000002,2026-07-26,19,6,38
OBS-62-2-4,1,HCP-000062,PRODUCT-000002,2026-08-02,3,1,6
OBS-62-2-5,1,HCP-000062,PRODUCT-000002,2026-08-09,39,13,78
OBS-62-2-6,1,HCP-000062,PRODUCT-000002,2026-08-16,32,10,64
OBS-62-2-7,1,HCP-000062,PRODUCT-000002,2026-08-23,8,2,16
OBS-62-2-8,1,HCP-000062,PRODUCT-000002,2026-08-30,7,2,14
OBS-62-2-9,1,HCP-000062,PRODUCT-000002,2026-09-06,33,11,66
OBS-62-3-0,1,HCP-000062,PRODUCT-000003,2026-07-05,19,6,38
OBS-62-3-1,1,HCP-000062,PRODUCT-000003,2026-07-12,8,2,16
OBS-62-3-2,1,HCP-000062,PRODUCT-000003,2026-07-19,17,5,34
OBS-62-3-3,1,HCP-000062,PRODUCT-000003,2026-07-26,32,10,64
OBS-62-3-4,1,HCP-000062,PRODUCT-000003,2026-08-02,28,9,56
OBS-62-3-5,1,HCP-000062,PRODUCT-000003,2026-08-09,19,6,38
OBS-62-3-6,1,HCP-000062,PRODUCT-000003,2026-08-16,31,10,62
OBS-62-3-7,1,HCP-000062,PRODUCT-000003,2026-08-23,5,1,10
OBS-62-3-8,1,HCP-000062,PRODUCT-000003,2026-08-30,21,7,42
OBS-62-3-9,1,HCP-000062,PRODUCT-000003,2026-09-06,35,11,70
OBS-62-4-0,1,HCP-000062,PRODUCT-000004,2026-07-05,19,6,38
OBS-62-4-1,1,HCP-000062,PRODUCT-000004,2026-07-12,16,5,32
OBS-62-4-2,1,HCP-000062,PRODUCT-000004,2026-07-19,33,11,66
OBS-62-4-3,1,HCP-000062,PRODUCT-000004,2026-07-26,28,9,56
OBS-62-4-4,1,HCP-000062,PRODUCT-000004,2026-08-02,20,6,40
OBS-62-4-5,1,HCP-000062,PRODUCT-000004,2026-08-09,28,9,56
OBS-62-4-6,1,HCP-000062,PRODUCT-000004,2026-08-16,22,7,44
OBS-62-4-7,1,HCP-000062,PRODUCT-000004,2026-08-23,20,6,40
OBS-62-4-8,1,HCP-000062,PRODUCT-000004,2026-08-30,18,6,36
OBS-62-4-9,1,HCP-000062,PRODUCT-000004,2026-09-06,4,1,8
OBS-63-1-0,1,HCP-000063,PRODUCT-000001,2026-07-05,30,10,60
OBS-63-1-1,1,HCP-000063,PRODUCT-000001,2026-07-12,12,4,24
OBS-63-1-2,1,HCP-000063,PRODUCT-000001,2026-07-19,37,12,74
OBS-63-1-3,1,HCP-000063,PRODUCT-000001,2026-07-26,1,0,2
OBS-63-1-4,1,HCP-000063,PRODUCT-000001,2026-08-02,32,10,64
OBS-63-1-5,1,HCP-000063,PRODUCT-000001,2026-08-09,16,5,32
OBS-63-1-6,1,HCP-000063,PRODUCT-000001,2026-08-16,22,7,44
OBS-63-1-7,1,HCP-000063,PRODUCT-000001,2026-08-23,14,4,28
OBS-63-1-8,1,HCP-000063,PRODUCT-000001,2026-08-30,39,13,78
OBS-63-1-9,1,HCP-000063,PRODUCT-000001,2026-09-06,33,11,66
OBS-63-2-0,1,HCP-000063,PRODUCT-000002,2026-07-05,19,6,38
OBS-63-2-1,1,HCP-000063,PRODUCT-000002,2026-07-12,11,3,22
OBS-63-2-2,1,HCP-000063,PRODUCT-000002,2026-07-19,3,1,6
OBS-63-2-3,1,HCP-000063,PRODUCT-000002,2026-07-26,13,4,26
OBS-63-2-4,1,HCP-000063,PRODUCT-000002,2026-08-02,24,8,48
OBS-63-2-5,1,HCP-000063,PRODUCT-000002,2026-08-09,7,2,14
OBS-63-2-6,1,HCP-000063,PRODUCT-000002,2026-08-16,20,6,40
OBS-63-2-7,1,HCP-000063,PRODUCT-000002,2026-08-23,14,4,28
OBS-63-2-8,1,HCP-000063,PRODUCT-000002,2026-08-30,24,8,48
OBS-63-2-9,1,HCP-000063,PRODUCT-000002,2026-09-06,23,7,46
OBS-63-3-0,1,HCP-000063,PRODUCT-000003,2026-07-05,32,10,64
OBS-63-3-1,1,HCP-000063,PRODUCT-000003,2026-07-12,30,10,60
OBS-63-3-2,1,HCP-000063,PRODUCT-000003,2026-07-19,32,10,64
OBS-63-3-3,1,HCP-000063,PRODUCT-000003,2026-07-26,4,1,8
OBS-63-3-4,1,HCP-000063,PRODUCT-000003,2026-08-02,14,4,28
OBS-63-3-5,1,HCP-000063,PRODUCT-000003,2026-08-09,26,8,52
OBS-63-3-6,1,HCP-000063,PRODUCT-000003,2026-08-16,10,3,20
OBS-63-3-7,1,HCP-000063,PRODUCT-000003,2026-08-23,2,0,4
OBS-63-3-8,1,HCP-000063,PRODUCT-000003,2026-08-30,17,5,34
OBS-63-3-9,1,HCP-000063,PRODUCT-000003,2026-09-06,8,2,16
OBS-63-4-0,1,HCP-000063,PRODUCT-000004,2026-07-05,2,0,4
OBS-63-4-1,1,HCP-000063,PRODUCT-000004,2026-07-12,10,3,20
OBS-63-4-2,1,HCP-000063,PRODUCT-000004,2026-07-19,35,11,70
OBS-63-4-3,1,HCP-000063,PRODUCT-000004,2026-07-26,27,9,54
OBS-63-4-4,1,HCP-000063,PRODUCT-000004,2026-08-02,37,12,74
OBS-63-4-5,1,HCP-000063,PRODUCT-000004,2026-08-09,19,6,38
OBS-63-4-6,1,HCP-000063,PRODUCT-000004,2026-08-16,28,9,56
OBS-63-4-7,1,HCP-000063,PRODUCT-000004,2026-08-23,18,6,36
OBS-63-4-8,1,HCP-000063,PRODUCT-000004,2026-08-30,26,8,52
OBS-63-4-9,1,HCP-000063,PRODUCT-000004,2026-09-06,27,9,54
OBS-64-1-0,1,HCP-000064,PRODUCT-000001,2026-07-05,27,9,54
OBS-64-1-1,1,HCP-000064,PRODUCT-000001,2026-07-12,22,7,44
OBS-64-1-2,1,HCP-000064,PRODUCT-000001,2026-07-19,8,2,16
OBS-64-1-3,1,HCP-000064,PRODUCT-000001,2026-07-26,27,9,54
OBS-64-1-4,1,HCP-000064,PRODUCT-000001,2026-08-02,7,2,14
OBS-64-1-5,1,HCP-000064,PRODUCT-000001,2026-08-09,36,12,72
OBS-64-1-6,1,HCP-000064,PRODUCT-000001,2026-08-16,24,8,48
OBS-64-1-7,1,HCP-000064,PRODUCT-000001,2026-08-23,26,8,52
OBS-64-1-8,1,HCP-000064,PRODUCT-000001,2026-08-30,29,9,58
OBS-64-1-9,1,HCP-000064,PRODUCT-000001,2026-09-06,28,9,56
OBS-64-2-0,1,HCP-000064,PRODUCT-000002,2026-07-05,2,0,4
OBS-64-2-1,1,HCP-000064,PRODUCT-000002,2026-07-12,30,10,60
OBS-64-2-2,1,HCP-000064,PRODUCT-000002,2026-07-19,26,8,52
OBS-64-2-3,1,HCP-000064,PRODUCT-000002,2026-07-26,23,7,46
OBS-64-2-4,1,HCP-000064,PRODUCT-000002,2026-08-02,1,0,2
OBS-64-2-5,1,HCP-000064,PRODUCT-000002,2026-08-09,10,3,20
OBS-64-2-6,1,HCP-000064,PRODUCT-000002,2026-08-16,5,1,10
OBS-64-2-7,1,HCP-000064,PRODUCT-000002,2026-08-23,37,12,74
OBS-64-2-8,1,HCP-000064,PRODUCT-000002,2026-08-30,38,12,76
OBS-64-2-9,1,HCP-000064,PRODUCT-000002,2026-09-06,12,4,24
OBS-64-3-0,1,HCP-000064,PRODUCT-000003,2026-07-05,4,1,8
OBS-64-3-1,1,HCP-000064,PRODUCT-000003,2026-07-12,32,10,64
OBS-64-3-2,1,HCP-000064,PRODUCT-000003,2026-07-19,12,4,24
OBS-64-3-3,1,HCP-000064,PRODUCT-000003,2026-07-26,23,7,46
OBS-64-3-4,1,HCP-000064,PRODUCT-000003,2026-08-02,33,11,66
OBS-64-3-5,1,HCP-000064,PRODUCT-000003,2026-08-09,19,6,38
OBS-64-3-6,1,HCP-000064,PRODUCT-000003,2026-08-16,22,7,44
OBS-64-3-7,1,HCP-000064,PRODUCT-000003,2026-08-23,19,6,38
OBS-64-3-8,1,HCP-000064,PRODUCT-000003,2026-08-30,25,8,50
OBS-64-3-9,1,HCP-000064,PRODUCT-000003,2026-09-06,37,12,74
OBS-64-4-0,1,HCP-000064,PRODUCT-000004,2026-07-05,27,9,54
OBS-64-4-1,1,HCP-000064,PRODUCT-000004,2026-07-12,34,11,68
OBS-64-4-2,1,HCP-000064,PRODUCT-000004,2026-07-19,38,12,76
OBS-64-4-3,1,HCP-000064,PRODUCT-000004,2026-07-26,17,5,34
OBS-64-4-4,1,HCP-000064,PRODUCT-000004,2026-08-02,28,9,56
OBS-64-4-5,1,HCP-000064,PRODUCT-000004,2026-08-09,2,0,4
OBS-64-4-6,1,HCP-000064,PRODUCT-000004,2026-08-16,37,12,74
OBS-64-4-7,1,HCP-000064,PRODUCT-000004,2026-08-23,38,12,76
OBS-64-4-8,1,HCP-000064,PRODUCT-000004,2026-08-30,8,2,16
OBS-64-4-9,1,HCP-000064,PRODUCT-000004,2026-09-06,17,5,34
OBS-65-1-0,1,HCP-000065,PRODUCT-000001,2026-07-05,31,10,62
OBS-65-1-1,1,HCP-000065,PRODUCT-000001,2026-07-12,3,1,6
OBS-65-1-2,1,HCP-000065,PRODUCT-000001,2026-07-19,17,5,34
OBS-65-1-3,1,HCP-000065,PRODUCT-000001,2026-07-26,15,5,30
OBS-65-1-4,1,HCP-000065,PRODUCT-000001,2026-08-02,38,12,76
OBS-65-1-5,1,HCP-000065,PRODUCT-000001,2026-08-09,34,11,68
OBS-65-1-6,1,HCP-000065,PRODUCT-000001,2026-08-16,10,3,20
OBS-65-1-7,1,HCP-000065,PRODUCT-000001,2026-08-23,27,9,54
OBS-65-1-8,1,HCP-000065,PRODUCT-000001,2026-08-30,29,9,58
OBS-65-1-9,1,HCP-000065,PRODUCT-000001,2026-09-06,25,8,50
OBS-65-2-0,1,HCP-000065,PRODUCT-000002,2026-07-05,7,2,14
OBS-65-2-1,1,HCP-000065,PRODUCT-000002,2026-07-12,35,11,70
OBS-65-2-2,1,HCP-000065,PRODUCT-000002,2026-07-19,24,8,48
OBS-65-2-3,1,HCP-000065,PRODUCT-000002,2026-07-26,25,8,50
OBS-65-2-4,1,HCP-000065,PRODUCT-000002,2026-08-02,1,0,2
OBS-65-2-5,1,HCP-000065,PRODUCT-000002,2026-08-09,1,0,2
OBS-65-2-6,1,HCP-000065,PRODUCT-000002,2026-08-16,7,2,14
OBS-65-2-7,1,HCP-000065,PRODUCT-000002,2026-08-23,16,5,32
OBS-65-2-8,1,HCP-000065,PRODUCT-000002,2026-08-30,35,11,70
OBS-65-2-9,1,HCP-000065,PRODUCT-000002,2026-09-06,19,6,38
OBS-65-3-0,1,HCP-000065,PRODUCT-000003,2026-07-05,15,5,30
OBS-65-3-1,1,HCP-000065,PRODUCT-000003,2026-07-12,15,5,30
OBS-65-3-2,1,HCP-000065,PRODUCT-000003,2026-07-19,38,12,76
OBS-65-3-3,1,HCP-000065,PRODUCT-000003,2026-07-26,17,5,34
OBS-65-3-4,1,HCP-000065,PRODUCT-000003,2026-08-02,18,6,36
OBS-65-3-5,1,HCP-000065,PRODUCT-000003,2026-08-09,34,11,68
OBS-65-3-6,1,HCP-000065,PRODUCT-000003,2026-08-16,9,3,18
OBS-65-3-7,1,HCP-000065,PRODUCT-000003,2026-08-23,12,4,24
OBS-65-3-8,1,HCP-000065,PRODUCT-000003,2026-08-30,32,10,64
OBS-65-3-9,1,HCP-000065,PRODUCT-000003,2026-09-06,30,10,60
OBS-65-4-0,1,HCP-000065,PRODUCT-000004,2026-07-05,9,3,18
OBS-65-4-1,1,HCP-000065,PRODUCT-000004,2026-07-12,16,5,32
OBS-65-4-2,1,HCP-000065,PRODUCT-000004,2026-07-19,2,0,4
OBS-65-4-3,1,HCP-000065,PRODUCT-000004,2026-07-26,30,10,60
OBS-65-4-4,1,HCP-000065,PRODUCT-000004,2026-08-02,34,11,68
OBS-65-4-5,1,HCP-000065,PRODUCT-000004,2026-08-09,35,11,70
OBS-65-4-6,1,HCP-000065,PRODUCT-000004,2026-08-16,2,0,4
OBS-65-4-7,1,HCP-000065,PRODUCT-000004,2026-08-23,30,10,60
OBS-65-4-8,1,HCP-000065,PRODUCT-000004,2026-08-30,28,9,56
OBS-65-4-9,1,HCP-000065,PRODUCT-000004,2026-09-06,12,4,24
OBS-66-1-0,1,HCP-000066,PRODUCT-000001,2026-07-05,29,9,58
OBS-66-1-1,1,HCP-000066,PRODUCT-000001,2026-07-12,39,13,78
OBS-66-1-2,1,HCP-000066,PRODUCT-000001,2026-07-19,17,5,34
OBS-66-1-3,1,HCP-000066,PRODUCT-000001,2026-07-26,5,1,10
OBS-66-1-4,1,HCP-000066,PRODUCT-000001,2026-08-02,11,3,22
OBS-66-1-5,1,HCP-000066,PRODUCT-000001,2026-08-09,1,0,2
OBS-66-1-6,1,HCP-000066,PRODUCT-000001,2026-08-16,34,11,68
OBS-66-1-7,1,HCP-000066,PRODUCT-000001,2026-08-23,28,9,56
OBS-66-1-8,1,HCP-000066,PRODUCT-000001,2026-08-30,12,4,24
OBS-66-1-9,1,HCP-000066,PRODUCT-000001,2026-09-06,31,10,62
OBS-66-2-0,1,HCP-000066,PRODUCT-000002,2026-07-05,4,1,8
OBS-66-2-1,1,HCP-000066,PRODUCT-000002,2026-07-12,5,1,10
OBS-66-2-2,1,HCP-000066,PRODUCT-000002,2026-07-19,24,8,48
OBS-66-2-3,1,HCP-000066,PRODUCT-000002,2026-07-26,22,7,44
OBS-66-2-4,1,HCP-000066,PRODUCT-000002,2026-08-02,12,4,24
OBS-66-2-5,1,HCP-000066,PRODUCT-000002,2026-08-09,13,4,26
OBS-66-2-6,1,HCP-000066,PRODUCT-000002,2026-08-16,33,11,66
OBS-66-2-7,1,HCP-000066,PRODUCT-000002,2026-08-23,21,7,42
OBS-66-2-8,1,HCP-000066,PRODUCT-000002,2026-08-30,24,8,48
OBS-66-2-9,1,HCP-000066,PRODUCT-000002,2026-09-06,22,7,44
OBS-66-3-0,1,HCP-000066,PRODUCT-000003,2026-07-05,10,3,20
OBS-66-3-1,1,HCP-000066,PRODUCT-000003,2026-07-12,24,8,48
OBS-66-3-2,1,HCP-000066,PRODUCT-000003,2026-07-19,36,12,72
OBS-66-3-3,1,HCP-000066,PRODUCT-000003,2026-07-26,14,4,28
OBS-66-3-4,1,HCP-000066,PRODUCT-000003,2026-08-02,4,1,8
OBS-66-3-5,1,HCP-000066,PRODUCT-000003,2026-08-09,12,4,24
OBS-66-3-6,1,HCP-000066,PRODUCT-000003,2026-08-16,38,12,76
OBS-66-3-7,1,HCP-000066,PRODUCT-000003,2026-08-23,6,2,12
OBS-66-3-8,1,HCP-000066,PRODUCT-000003,2026-08-30,16,5,32
OBS-66-3-9,1,HCP-000066,PRODUCT-000003,2026-09-06,26,8,52
OBS-66-4-0,1,HCP-000066,PRODUCT-000004,2026-07-05,38,12,76
OBS-66-4-1,1,HCP-000066,PRODUCT-000004,2026-07-12,18,6,36
OBS-66-4-2,1,HCP-000066,PRODUCT-000004,2026-07-19,24,8,48
OBS-66-4-3,1,HCP-000066,PRODUCT-000004,2026-07-26,4,1,8
OBS-66-4-4,1,HCP-000066,PRODUCT-000004,2026-08-02,35,11,70
OBS-66-4-5,1,HCP-000066,PRODUCT-000004,2026-08-09,9,3,18
OBS-66-4-6,1,HCP-000066,PRODUCT-000004,2026-08-16,2,0,4
OBS-66-4-7,1,HCP-000066,PRODUCT-000004,2026-08-23,34,11,68
OBS-66-4-8,1,HCP-000066,PRODUCT-000004,2026-08-30,30,10,60
OBS-66-4-9,1,HCP-000066,PRODUCT-000004,2026-09-06,15,5,30
OBS-67-1-0,1,HCP-000067,PRODUCT-000001,2026-07-05,27,9,54
OBS-67-1-1,1,HCP-000067,PRODUCT-000001,2026-07-12,32,10,64
OBS-67-1-2,1,HCP-000067,PRODUCT-000001,2026-07-19,18,6,36
OBS-67-1-3,1,HCP-000067,PRODUCT-000001,2026-07-26,6,2,12
OBS-67-1-4,1,HCP-000067,PRODUCT-000001,2026-08-02,9,3,18
OBS-67-1-5,1,HCP-000067,PRODUCT-000001,2026-08-09,39,13,78
OBS-67-1-6,1,HCP-000067,PRODUCT-000001,2026-08-16,37,12,74
OBS-67-1-7,1,HCP-000067,PRODUCT-000001,2026-08-23,9,3,18
OBS-67-1-8,1,HCP-000067,PRODUCT-000001,2026-08-30,1,0,2
OBS-67-1-9,1,HCP-000067,PRODUCT-000001,2026-09-06,6,2,12
OBS-67-2-0,1,HCP-000067,PRODUCT-000002,2026-07-05,18,6,36
OBS-67-2-1,1,HCP-000067,PRODUCT-000002,2026-07-12,30,10,60
OBS-67-2-2,1,HCP-000067,PRODUCT-000002,2026-07-19,27,9,54
OBS-67-2-3,1,HCP-000067,PRODUCT-000002,2026-07-26,35,11,70
OBS-67-2-4,1,HCP-000067,PRODUCT-000002,2026-08-02,12,4,24
OBS-67-2-5,1,HCP-000067,PRODUCT-000002,2026-08-09,26,8,52
OBS-67-2-6,1,HCP-000067,PRODUCT-000002,2026-08-16,38,12,76
OBS-67-2-7,1,HCP-000067,PRODUCT-000002,2026-08-23,4,1,8
OBS-67-2-8,1,HCP-000067,PRODUCT-000002,2026-08-30,22,7,44
OBS-67-2-9,1,HCP-000067,PRODUCT-000002,2026-09-06,36,12,72
OBS-67-3-0,1,HCP-000067,PRODUCT-000003,2026-07-05,7,2,14
OBS-67-3-1,1,HCP-000067,PRODUCT-000003,2026-07-12,13,4,26
OBS-67-3-2,1,HCP-000067,PRODUCT-000003,2026-07-19,14,4,28
OBS-67-3-3,1,HCP-000067,PRODUCT-000003,2026-07-26,39,13,78
OBS-67-3-4,1,HCP-000067,PRODUCT-000003,2026-08-02,10,3,20
OBS-67-3-5,1,HCP-000067,PRODUCT-000003,2026-08-09,5,1,10
OBS-67-3-6,1,HCP-000067,PRODUCT-000003,2026-08-16,25,8,50
OBS-67-3-7,1,HCP-000067,PRODUCT-000003,2026-08-23,8,2,16
OBS-67-3-8,1,HCP-000067,PRODUCT-000003,2026-08-30,26,8,52
OBS-67-3-9,1,HCP-000067,PRODUCT-000003,2026-09-06,31,10,62
OBS-67-4-0,1,HCP-000067,PRODUCT-000004,2026-07-05,36,12,72
OBS-67-4-1,1,HCP-000067,PRODUCT-000004,2026-07-12,11,3,22
OBS-67-4-2,1,HCP-000067,PRODUCT-000004,2026-07-19,5,1,10
OBS-67-4-3,1,HCP-000067,PRODUCT-000004,2026-07-26,16,5,32
OBS-67-4-4,1,HCP-000067,PRODUCT-000004,2026-08-02,12,4,24
OBS-67-4-5,1,HCP-000067,PRODUCT-000004,2026-08-09,12,4,24
OBS-67-4-6,1,HCP-000067,PRODUCT-000004,2026-08-16,28,9,56
OBS-67-4-7,1,HCP-000067,PRODUCT-000004,2026-08-23,30,10,60
OBS-67-4-8,1,HCP-000067,PRODUCT-000004,2026-08-30,11,3,22
OBS-67-4-9,1,HCP-000067,PRODUCT-000004,2026-09-06,7,2,14
OBS-68-1-0,1,HCP-000068,PRODUCT-000001,2026-07-05,23,7,46
OBS-68-1-1,1,HCP-000068,PRODUCT-000001,2026-07-12,14,4,28
OBS-68-1-2,1,HCP-000068,PRODUCT-000001,2026-07-19,5,1,10
OBS-68-1-3,1,HCP-000068,PRODUCT-000001,2026-07-26,26,8,52
OBS-68-1-4,1,HCP-000068,PRODUCT-000001,2026-08-02,32,10,64
OBS-68-1-5,1,HCP-000068,PRODUCT-000001,2026-08-09,17,5,34
OBS-68-1-6,1,HCP-000068,PRODUCT-000001,2026-08-16,37,12,74
OBS-68-1-7,1,HCP-000068,PRODUCT-000001,2026-08-23,38,12,76
OBS-68-1-8,1,HCP-000068,PRODUCT-000001,2026-08-30,23,7,46
OBS-68-1-9,1,HCP-000068,PRODUCT-000001,2026-09-06,5,1,10
OBS-68-2-0,1,HCP-000068,PRODUCT-000002,2026-07-05,20,6,40
OBS-68-2-1,1,HCP-000068,PRODUCT-000002,2026-07-12,25,8,50
OBS-68-2-2,1,HCP-000068,PRODUCT-000002,2026-07-19,17,5,34
OBS-68-2-3,1,HCP-000068,PRODUCT-000002,2026-07-26,27,9,54
OBS-68-2-4,1,HCP-000068,PRODUCT-000002,2026-08-02,10,3,20
OBS-68-2-5,1,HCP-000068,PRODUCT-000002,2026-08-09,7,2,14
OBS-68-2-6,1,HCP-000068,PRODUCT-000002,2026-08-16,17,5,34
OBS-68-2-7,1,HCP-000068,PRODUCT-000002,2026-08-23,8,2,16
OBS-68-2-8,1,HCP-000068,PRODUCT-000002,2026-08-30,35,11,70
OBS-68-2-9,1,HCP-000068,PRODUCT-000002,2026-09-06,22,7,44
OBS-68-3-0,1,HCP-000068,PRODUCT-000003,2026-07-05,9,3,18
OBS-68-3-1,1,HCP-000068,PRODUCT-000003,2026-07-12,33,11,66
OBS-68-3-2,1,HCP-000068,PRODUCT-000003,2026-07-19,21,7,42
OBS-68-3-3,1,HCP-000068,PRODUCT-000003,2026-07-26,1,0,2
OBS-68-3-4,1,HCP-000068,PRODUCT-000003,2026-08-02,4,1,8
OBS-68-3-5,1,HCP-000068,PRODUCT-000003,2026-08-09,7,2,14
OBS-68-3-6,1,HCP-000068,PRODUCT-000003,2026-08-16,22,7,44
OBS-68-3-7,1,HCP-000068,PRODUCT-000003,2026-08-23,26,8,52
OBS-68-3-8,1,HCP-000068,PRODUCT-000003,2026-08-30,28,9,56
OBS-68-3-9,1,HCP-000068,PRODUCT-000003,2026-09-06,11,3,22
OBS-68-4-0,1,HCP-000068,PRODUCT-000004,2026-07-05,9,3,18
OBS-68-4-1,1,HCP-000068,PRODUCT-000004,2026-07-12,16,5,32
OBS-68-4-2,1,HCP-000068,PRODUCT-000004,2026-07-19,20,6,40
OBS-68-4-3,1,HCP-000068,PRODUCT-000004,2026-07-26,6,2,12
OBS-68-4-4,1,HCP-000068,PRODUCT-000004,2026-08-02,24,8,48
OBS-68-4-5,1,HCP-000068,PRODUCT-000004,2026-08-09,35,11,70
OBS-68-4-6,1,HCP-000068,PRODUCT-000004,2026-08-16,18,6,36
OBS-68-4-7,1,HCP-000068,PRODUCT-000004,2026-08-23,12,4,24
OBS-68-4-8,1,HCP-000068,PRODUCT-000004,2026-08-30,19,6,38
OBS-68-4-9,1,HCP-000068,PRODUCT-000004,2026-09-06,34,11,68
OBS-69-1-0,1,HCP-000069,PRODUCT-000001,2026-07-05,9,3,18
OBS-69-1-1,1,HCP-000069,PRODUCT-000001,2026-07-12,31,10,62
OBS-69-1-2,1,HCP-000069,PRODUCT-000001,2026-07-19,3,1,6
OBS-69-1-3,1,HCP-000069,PRODUCT-000001,2026-07-26,27,9,54
OBS-69-1-4,1,HCP-000069,PRODUCT-000001,2026-08-02,24,8,48
OBS-69-1-5,1,HCP-000069,PRODUCT-000001,2026-08-09,17,5,34
OBS-69-1-6,1,HCP-000069,PRODUCT-000001,2026-08-16,14,4,28
OBS-69-1-7,1,HCP-000069,PRODUCT-000001,2026-08-23,1,0,2
OBS-69-1-8,1,HCP-000069,PRODUCT-000001,2026-08-30,10,3,20
OBS-69-1-9,1,HCP-000069,PRODUCT-000001,2026-09-06,35,11,70
OBS-69-2-0,1,HCP-000069,PRODUCT-000002,2026-07-05,6,2,12
OBS-69-2-1,1,HCP-000069,PRODUCT-000002,2026-07-12,34,11,68
OBS-69-2-2,1,HCP-000069,PRODUCT-000002,2026-07-19,30,10,60
OBS-69-2-3,1,HCP-000069,PRODUCT-000002,2026-07-26,38,12,76
OBS-69-2-4,1,HCP-000069,PRODUCT-000002,2026-08-02,10,3,20
OBS-69-2-5,1,HCP-000069,PRODUCT-000002,2026-08-09,36,12,72
OBS-69-2-6,1,HCP-000069,PRODUCT-000002,2026-08-16,22,7,44
OBS-69-2-7,1,HCP-000069,PRODUCT-000002,2026-08-23,1,0,2
OBS-69-2-8,1,HCP-000069,PRODUCT-000002,2026-08-30,14,4,28
OBS-69-2-9,1,HCP-000069,PRODUCT-000002,2026-09-06,21,7,42
OBS-69-3-0,1,HCP-000069,PRODUCT-000003,2026-07-05,25,8,50
OBS-69-3-1,1,HCP-000069,PRODUCT-000003,2026-07-12,10,3,20
OBS-69-3-2,1,HCP-000069,PRODUCT-000003,2026-07-19,10,3,20
OBS-69-3-3,1,HCP-000069,PRODUCT-000003,2026-07-26,19,6,38
OBS-69-3-4,1,HCP-000069,PRODUCT-000003,2026-08-02,10,3,20
OBS-69-3-5,1,HCP-000069,PRODUCT-000003,2026-08-09,28,9,56
OBS-69-3-6,1,HCP-000069,PRODUCT-000003,2026-08-16,32,10,64
OBS-69-3-7,1,HCP-000069,PRODUCT-000003,2026-08-23,24,8,48
OBS-69-3-8,1,HCP-000069,PRODUCT-000003,2026-08-30,29,9,58
OBS-69-3-9,1,HCP-000069,PRODUCT-000003,2026-09-06,3,1,6
OBS-69-4-0,1,HCP-000069,PRODUCT-000004,2026-07-05,21,7,42
OBS-69-4-1,1,HCP-000069,PRODUCT-000004,2026-07-12,20,6,40
